date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:23:40	12600/12600	---M--	200	added ('OK')	text/plain	etag:%225ac04077-3138%22	https://itch.io/static/icons/fonts/icomoon.woff?4ibnvg	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/itch.io/static/icons/fonts/icomoon053c.woff	(from https://itch.io/static/game.css?1523929262)
19:23:40	40264/40264	---M--	200	added ('OK')	image/svg+xml	etag:%225ac04077-9d48%22	https://itch.io/static/icons/fonts/icomoon.svg?4ibnvg	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/itch.io/static/icons/fonts/icomoon053c.svg	(from https://itch.io/static/game.css?1523929262)
19:24:22	812/812	---MC-	200	added ('OK')	text/javascript	date:Tue,%2017%20Apr%202018%2002:24:22%20GMT	https://www.google.com/recaptcha/api.js?onload=_itch_recaptcha_loaded&render=explicit	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/www.google.com/recaptcha/apie757.js	(from https://itch.io/static/bundle.min.js?1523929262)
19:24:27	220610/220610	---M-Z	200	added ('OK')	application/x-javascript	etag:%22ea4f5c369e3aedd480f1ab84784c81d6%22	http://connect.facebook.net/en_GB/sdk.js	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/connect.facebook.net/en_GB/sdk.js	(from https://itch.io/static/bundle.min.js?1523929262)
19:24:30	125710/125710	---M-Z	200	added ('OK')	application/javascript	etag:%229f54548abb7e36f4afaa88798f8b6d81+gzip%22	http://platform.twitter.com/widgets.js	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/platform.twitter.com/widgets.js	(from https://itch.io/static/bundle.min.js?1523929262)
19:24:53	6207/6207	---MC-	404	error ('Not%20Found')	image/gif	date:Tue,%2017%20Apr%202018%2002:24:52%20GMT	https://nusan.itch.io/ca.gif	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/nusan.itch.io/ca.40.delayed	(from https://itch.io/static/bundle.min.js?1523929262)
19:25:02	6207/6207	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Apr%202018%2002:25:02%20GMT	https://nusan.itch.io/POST	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/nusan.itch.io/POST	(from https://itch.io/static/bundle.min.js?1523929262)
07:43:36	281/281	---M--	200	added ('OK')	text/plain	etag:%225ac04077-119%22	https://nusan.itch.io/static/manifest.json	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/nusan.itch.io/static/manifest.json	(from https://nusan.itch.io/combo-pool/purchase)
07:43:42	51575/51575	---MCZ	200	added ('OK')	text/css	etag:W/%225ac33ad3-c977%22	https://itch.io/static/popup.css?1523929262	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/itch.io/static/popupb899.css	(from https://nusan.itch.io/combo-pool/purchase)
07:43:42	81580/81580	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225acceb7d-13eac%22	https://itch.io/static/checkout.js?1523929262	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/itch.io/static/checkoutb899.js	(from https://nusan.itch.io/combo-pool/purchase)
07:43:43	6176/6176	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Apr%202018%2014:43:44%20GMT	https://nusan.itch.io/combo-pool/'https://img.itch.zone/aW1hZ2UvNzUxNTIvMzUyNTEwLmdpZg==/180x143%23/wwBppv.gif'	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/nusan.itch.io/combo-pool/'https_/img.itch.zone/aW1hZ2UvNzUxNTIvMzUyNTEwLmdpZg==/180x143#/wwBppv.45.delayed	(from https://nusan.itch.io/combo-pool/purchase)
07:44:08	82978/82978	---MCZ	200	added ('OK')	text/css	etag:W/%225ac33ad2-14422%22	https://itch.io/static/user.css?1523929262	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/itch.io/static/userb899.css	(from https://nusan.itch.io/)
07:44:25	3283/3283	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225ac04077-cd3%22	https://itch.io/static/lib/jquery.sticky-kit-1.1.1-1.min.js	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/itch.io/static/lib/jquery.sticky-kit-1.1.1-1.min.js	(from https://nusan.itch.io/)
07:44:41	5380/5380	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225ac04077-1504%22	https://itch.io/static/lib/antiscroll.min.js	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/itch.io/static/lib/antiscroll.min.js	(from https://nusan.itch.io/)
07:44:59	28737/28737	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225ac33acb-7041%22	https://itch.io/static/user.min.js?1523929262	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/itch.io/static/user.minb899.js	(from https://nusan.itch.io/)
07:45:12	27308/27308	---MC-	200	added ('OK')	text/html	date:Tue,%2017%20Apr%202018%2014:45:11%20GMT	https://nusan.itch.io/defacto	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/nusan.itch.io/defacto.html	(from https://nusan.itch.io/)
07:45:27	6176/6176	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Apr%202018%2014:45:14%20GMT	https://nusan.itch.io/'https://img.itch.zone/aW1hZ2UvMjE1NjIzLzEwMTcwMTUuZ2lm/315x250%23cm/By2QiS.gif'	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/nusan.itch.io/'https_/img.itch.zone/aW1hZ2UvMjE1NjIzLzEwMTcwMTUuZ2lm/315x250#cm/By2QiS.4b.delayed	(from https://nusan.itch.io/)
07:45:31	143370/143370	---MC-	200	added ('OK')	text/html	date:Tue,%2017%20Apr%202018%2014:45:31%20GMT	https://nusan.itch.io/fragments-of-euclid	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/nusan.itch.io/fragments-of-euclid.html	(from https://nusan.itch.io/)
07:45:45	6176/6176	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Apr%202018%2014:45:32%20GMT	https://nusan.itch.io/'https://img.itch.zone/aW1hZ2UvMTIyNjQxLzU3MzgxMS5naWY=/315x250%23cm/+DS2+E.gif'	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/nusan.itch.io/'https_/img.itch.zone/aW1hZ2UvMTIyNjQxLzU3MzgxMS5naWY=/315x250#cm/+DS2+E.4d.delayed	(from https://nusan.itch.io/)
07:45:49	59550/59550	---MC-	200	added ('OK')	text/html	date:Tue,%2017%20Apr%202018%2014:45:49%20GMT	https://nusan.itch.io/non-euclidean-room	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/nusan.itch.io/non-euclidean-room.html	(from https://nusan.itch.io/)
07:46:00	6176/6176	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Apr%202018%2014:45:50%20GMT	https://nusan.itch.io/'https://img.itch.zone/aW1hZ2UvMTA0NjgyLzQ4NjMyNy5wbmc=/315x250%23c/vZkVVC.png'	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/nusan.itch.io/'https_/img.itch.zone/aW1hZ2UvMTA0NjgyLzQ4NjMyNy5wbmc=/315x250#c/vZkVVC.4f.delayed	(from https://nusan.itch.io/)
07:46:07	44353/44353	---MC-	200	added ('OK')	text/html	date:Tue,%2017%20Apr%202018%2014:46:06%20GMT	https://nusan.itch.io/alone-in-pico	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/nusan.itch.io/alone-in-pico.html	(from https://nusan.itch.io/)
07:46:20	6174/6174	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Apr%202018%2014:46:08%20GMT	https://nusan.itch.io/'https://img.itch.zone/aW1hZ2UvNzcxNzkvMzU5Njg2LnBuZw==/315x250%23c/ikzB7d.png'	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/nusan.itch.io/'https_/img.itch.zone/aW1hZ2UvNzcxNzkvMzU5Njg2LnBuZw==/315x250#c/ikzB7d.51.delayed	(from https://nusan.itch.io/)
07:46:29	6172/6172	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Apr%202018%2014:46:22%20GMT	https://nusan.itch.io/'https://img.itch.zone/aW1hZ2UvNzUxNTIvMzUyNTEwLmdpZg==/315x250%23cm/PpqYNE.gif'	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/nusan.itch.io/'https_/img.itch.zone/aW1hZ2UvNzUxNTIvMzUyNTEwLmdpZg==/315x250#cm/PpqYNE.gif'	(from https://nusan.itch.io/)
07:46:32	22484/22484	---MC-	200	added ('OK')	text/html	date:Tue,%2017%20Apr%202018%2014:46:32%20GMT	https://nusan.itch.io/cyclo-8	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/nusan.itch.io/cyclo-8.html	(from https://nusan.itch.io/)
07:46:44	6174/6174	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Apr%202018%2014:46:33%20GMT	https://nusan.itch.io/'https://img.itch.zone/aW1hZ2UvNzUzMDgvMzQ4ODkzLnBuZw==/315x250%23c/408vBp.png'	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/nusan.itch.io/'https_/img.itch.zone/aW1hZ2UvNzUzMDgvMzQ4ODkzLnBuZw==/315x250#c/408vBp.54.delayed	(from https://nusan.itch.io/)
07:46:46	60563/60563	---MC-	200	added ('OK')	text/html	date:Tue,%2017%20Apr%202018%2014:46:45%20GMT	https://nusan.itch.io/pcraft	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/nusan.itch.io/pcraft.html	(from https://nusan.itch.io/)
07:46:58	6176/6176	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Apr%202018%2014:46:47%20GMT	https://nusan.itch.io/'https://img.itch.zone/aW1hZ2UvNzUxNjEvMzQ4MTUwLnBuZw==/315x250%23c/7IIvsF.png'	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/nusan.itch.io/'https_/img.itch.zone/aW1hZ2UvNzUxNjEvMzQ4MTUwLnBuZw==/315x250#c/7IIvsF.56.delayed	(from https://nusan.itch.io/)
07:47:01	18247/18247	---MC-	200	added ('OK')	text/html	date:Tue,%2017%20Apr%202018%2014:47:00%20GMT	https://nusan.itch.io/photophobia	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/nusan.itch.io/photophobia.html	(from https://nusan.itch.io/)
07:47:12	6176/6176	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Apr%202018%2014:47:02%20GMT	https://nusan.itch.io/'https://img.itch.zone/aW1hZ2UvNzUzMzIvMzQ5MDUzLnBuZw==/315x250%23c/EWoGbY.png'	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/nusan.itch.io/'https_/img.itch.zone/aW1hZ2UvNzUzMzIvMzQ5MDUzLnBuZw==/315x250#c/EWoGbY.58.delayed	(from https://nusan.itch.io/)
07:47:14	19446/19446	---MC-	200	added ('OK')	text/html	date:Tue,%2017%20Apr%202018%2014:47:14%20GMT	https://nusan.itch.io/path-of-supernova	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/nusan.itch.io/path-of-supernova.html	(from https://nusan.itch.io/)
07:47:36	6176/6176	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Apr%202018%2014:47:15%20GMT	https://nusan.itch.io/'https://img.itch.zone/aW1hZ2UvNzUyNDAvMzQ4NjMzLnBuZw==/315x250%23c/eVuXyp.png'	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/nusan.itch.io/'https_/img.itch.zone/aW1hZ2UvNzUyNDAvMzQ4NjMzLnBuZw==/315x250#c/eVuXyp.5a.delayed	(from https://nusan.itch.io/)
07:47:40	23290/23290	---MC-	200	added ('OK')	text/html	date:Tue,%2017%20Apr%202018%2014:47:41%20GMT	https://nusan.itch.io/rain-culture	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/nusan.itch.io/rain-culture.html	(from https://nusan.itch.io/)
07:47:58	6176/6176	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Apr%202018%2014:47:42%20GMT	https://nusan.itch.io/'https://img.itch.zone/aW1hZ2UvNzcxNzcvMzU5Njc4LnBuZw==/315x250%23c/zSGf9J.png'	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/nusan.itch.io/'https_/img.itch.zone/aW1hZ2UvNzcxNzcvMzU5Njc4LnBuZw==/315x250#c/zSGf9J.5c.delayed	(from https://nusan.itch.io/)
07:48:02	24866/24866	---MC-	200	added ('OK')	text/html	date:Tue,%2017%20Apr%202018%2014:48:01%20GMT	https://nusan.itch.io/the-serpents-shadow	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/nusan.itch.io/the-serpents-shadow.html	(from https://nusan.itch.io/)
07:48:15	6176/6176	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Apr%202018%2014:48:02%20GMT	https://nusan.itch.io/'https://img.itch.zone/aW1hZ2UvNzcxODAvMzU5Njk0LnBuZw==/315x250%23c/qDpXry.png'	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/nusan.itch.io/'https_/img.itch.zone/aW1hZ2UvNzcxODAvMzU5Njk0LnBuZw==/315x250#c/qDpXry.5e.delayed	(from https://nusan.itch.io/)
07:49:26	249/249	---M--	200	added ('OK')	text/plain	etag:%225ac04077-f9%22	https://itch.io/robots.txt		(from https://itch.io/static/game.css?1523929262)
08:27:36	1111/1111	---M--	200	added ('OK')	image/png	etag:1516485432	https://img.itch.zone/aW1hZ2UyL3VzZXIvMzQ3MzkvNTk3NzI1LnBuZw==/25x25%23/kS7zx8.png	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UyL3VzZXIvMzQ3MzkvNTk3NzI1LnBuZw==/25x25#/kS7zx8.png	(from https://nusan.itch.io/defacto)
08:27:39	1066/1066	---M--	200	added ('OK')	image/jpeg	etag:1522189887	https://img.itch.zone/aW1hZ2UyL3VzZXIvNjM2MjMvODkwNDk0LmpwZw==/25x25%23/8BWvEs.jpg	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UyL3VzZXIvNjM2MjMvODkwNDk0LmpwZw==/25x25#/8BWvEs.jpg	(from https://nusan.itch.io/defacto)
08:27:42	16554/16554	---M--	200	added ('OK')	image/png	etag:1523978862	https://img.itch.zone/aW1hZ2UvMjE1NjIzLzEwMTcxNTIucG5n/original/FbAqbw.png	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UvMjE1NjIzLzEwMTcxNTIucG5n/original/FbAqbw.png	(from https://nusan.itch.io/defacto)
08:27:44	123986/123986	---M--	200	added ('OK')	image/png	etag:1522646099	https://img.itch.zone/aW1hZ2UvMjE1NjIzLzEwMTcxNTIucG5n/347x500/0uRbLe.png	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UvMjE1NjIzLzEwMTcxNTIucG5n/347x500/0uRbLe.png	(from https://nusan.itch.io/defacto)
08:27:46	25/25	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Apr%202018%2015:27:46%20GMT	https://img.itch.zone/aW1hZ2UvMjE1NjIzLzEwMTcxNTMucG5n/original/cg2Bo+.png	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UvMjE1NjIzLzEwMTcxNTMucG5n/original/cg2Bo+.6c.delayed	(from https://nusan.itch.io/defacto)
08:27:48	95200/95200	---M--	200	added ('OK')	image/png	etag:1522573305	https://img.itch.zone/aW1hZ2UvMjE1NjIzLzEwMTcxNTMucG5n/347x500/LU%2FeXy.png	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UvMjE1NjIzLzEwMTcxNTMucG5n/347x500/LU/eXy.png	(from https://nusan.itch.io/defacto)
08:27:49	11597/11597	---M--	200	added ('OK')	image/png	etag:1523978868	https://img.itch.zone/aW1hZ2UvMjE1NjIzLzEwMTcxNTQucG5n/original/fVu9PE.png	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UvMjE1NjIzLzEwMTcxNTQucG5n/original/fVu9PE.png	(from https://nusan.itch.io/defacto)
08:27:51	115687/115687	---M--	200	added ('OK')	image/png	etag:1523978870	https://img.itch.zone/aW1hZ2UvMjE1NjIzLzEwMTcxNTQucG5n/347x500/%2F7Uf+k.png	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UvMjE1NjIzLzEwMTcxNTQucG5n/347x500/7Uf+k.png	(from https://nusan.itch.io/defacto)
08:27:58	2603/2603	---M--	200	added ('OK')	image/png	etag:1522285654	https://img.itch.zone/aW1hZ2UvMTIyNjQxLzU3MzgxMS5naWY=/32x32%23m/bAEhVT.gif	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UvMTIyNjQxLzU3MzgxMS5naWY=/32x32#m/bAEhVT.png	(from https://nusan.itch.io/fragments-of-euclid)
08:28:07	57501/57501	---M--	200	added ('OK')	image/png	etag:1502104757	https://img.itch.zone/aW1hZ2UvMTIyNjQxLzU2NTgyMi5wbmc=/original/46W21K.png	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UvMTIyNjQxLzU2NTgyMi5wbmc=/original/46W21K.png	(from https://nusan.itch.io/fragments-of-euclid)
08:28:17	68090/68090	---M--	200	added ('OK')	image/png	etag:1502424455	https://img.itch.zone/aW1hZ2UvMTIyNjQxLzU2NTgyMy5wbmc=/original/2qEKzp.png	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UvMTIyNjQxLzU2NTgyMy5wbmc=/original/2qEKzp.png	(from https://nusan.itch.io/fragments-of-euclid)
08:28:41	1858/1858	---M--	200	added ('OK')	image/png	etag:1521965205	https://img.itch.zone/aW1hZ2UyL3VzZXIvNTg1OTMvMTEzMjAxNi5wbmc=/25x25%23/uV16Sq.png	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UyL3VzZXIvNTg1OTMvMTEzMjAxNi5wbmc=/25x25#/uV16Sq.png	(from https://nusan.itch.io/fragments-of-euclid)
08:28:43	7039/7039	---M--	200	added ('OK')	image/jpeg	etag:1522224679	https://img.itch.zone/aW1hZ2UyL3VzZXIvOTc4OTczLzEwNjIyNTMuanBn/25x25%23/MgtQfj.jpg	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UyL3VzZXIvOTc4OTczLzEwNjIyNTMuanBn/25x25#/MgtQfj.jpg	(from https://nusan.itch.io/fragments-of-euclid)
08:29:00	4571/4571	---M--	200	added ('OK')	image/png	etag:1502486630	https://img.itch.zone/aW1hZ2UyL3VzZXIvMTc0NzI0Lzc3NDA2Ni5wbmc=/25x25%23/1jvuKS.png	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UyL3VzZXIvMTc0NzI0Lzc3NDA2Ni5wbmc=/25x25#/1jvuKS.png	(from https://nusan.itch.io/fragments-of-euclid)
08:29:02	558/558	---M--	200	added ('OK')	image/jpeg	etag:1511016289	https://img.itch.zone/aW1hZ2UyL3VzZXIvNDc2Njk3LzkxMzg0My5qcGc=/25x25%23/HLXwIT.jpg	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UyL3VzZXIvNDc2Njk3LzkxMzg0My5qcGc=/25x25#/HLXwIT.jpg	(from https://nusan.itch.io/fragments-of-euclid)
08:29:05	806/806	---M--	200	added ('OK')	image/png	etag:1504381246	https://img.itch.zone/aW1hZ2UyL3VzZXIvNzQzMTgzLzgwNDgzNi5wbmc=/25x25%23/wC5xrE.png	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UyL3VzZXIvNzQzMTgzLzgwNDgzNi5wbmc=/25x25#/wC5xrE.png	(from https://nusan.itch.io/fragments-of-euclid)
08:29:21	1062/1062	---M--	200	added ('OK')	image/png	etag:1501822690	https://img.itch.zone/aW1hZ2UyL3VzZXIvNjgyNzY3LzcyODU4OS5wbmc=/25x25%23/IXoh4H.png	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UyL3VzZXIvNjgyNzY3LzcyODU4OS5wbmc=/25x25#/IXoh4H.png	(from https://nusan.itch.io/fragments-of-euclid)
08:29:26	1715/1715	---M--	200	added ('OK')	image/png	etag:1522224679	https://img.itch.zone/aW1hZ2UyL3VzZXIvMjQ2Njg5LzQ1ODgyOC5wbmc=/25x25%23/RuL53Y.png	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UyL3VzZXIvMjQ2Njg5LzQ1ODgyOC5wbmc=/25x25#/RuL53Y.png	(from https://nusan.itch.io/fragments-of-euclid)
08:29:28	1733/1733	---M--	200	added ('OK')	image/png	etag:1505524498	https://img.itch.zone/aW1hZ2UyL3VzZXIvNDc2MTUyLzU0NzQ0Mi5wbmc=/25x25%23/VmU4El.png	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UyL3VzZXIvNDc2MTUyLzU0NzQ0Mi5wbmc=/25x25#/VmU4El.png	(from https://nusan.itch.io/fragments-of-euclid)
08:29:55	1521/1521	---M--	200	added ('OK')	image/png	etag:1503108579	https://img.itch.zone/aW1hZ2UyL3VzZXIvMzY5MjQyLzc4MzYxNy5wbmc=/25x25%23/kwGUDZ.png	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UyL3VzZXIvMzY5MjQyLzc4MzYxNy5wbmc=/25x25#/kwGUDZ.png	(from https://nusan.itch.io/fragments-of-euclid)
08:30:00	25/25	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Apr%202018%2015:30:00%20GMT	https://img.itch.zone/aW1hZ2UyL3VzZXIvNjQ0OTkwLzc1NDc3OC5qcGc=/25x25%23/qTX4+k.jpg	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UyL3VzZXIvNjQ0OTkwLzc1NDc3OC5qcGc=/25x25#/qTX4+k.jpg	(from https://nusan.itch.io/fragments-of-euclid)
08:53:05	2152/2152	---M--	200	added ('OK')	image/png	etag:1514684579	https://img.itch.zone/aW1hZ2UyL3VzZXIvMjQ5NTIzLzk4Nzk0Ni5wbmc=/25x25%23/p0yRjN.png	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UyL3VzZXIvMjQ5NTIzLzk4Nzk0Ni5wbmc=/25x25#/p0yRjN.png	(from https://nusan.itch.io/fragments-of-euclid)
08:53:27	4893/4893	---M--	200	added ('OK')	image/png	etag:1500346641	https://img.itch.zone/aW1hZ2UyL3VzZXIvNTc4MjIvMTE1OTQ4LnBuZw==/25x25%23/fDJtxz.png	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UyL3VzZXIvNTc4MjIvMTE1OTQ4LnBuZw==/25x25#/fDJtxz.png	(from https://nusan.itch.io/fragments-of-euclid)
08:53:30	25/25	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Apr%202018%2015:53:31%20GMT	https://img.itch.zone/aW1hZ2UyL3VzZXIvNjUzMDk3LzcwNDk5Ni5wbmc=/25x25%23/EddU+B.png	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UyL3VzZXIvNjUzMDk3LzcwNDk5Ni5wbmc=/25x25#/EddU+B.png	(from https://nusan.itch.io/fragments-of-euclid)
08:53:34	3855/3855	---M--	200	added ('OK')	image/jpeg	etag:1501855380	https://img.itch.zone/aW1hZ2UyL3VzZXIvMjg5MjgvNDQ4MTI3LmpwZw==/25x25%23/%2FrIOJX.jpg	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UyL3VzZXIvMjg5MjgvNDQ4MTI3LmpwZw==/25x25#/rIOJX.jpg	(from https://nusan.itch.io/fragments-of-euclid)
08:53:36	1617/1617	---M--	200	added ('OK')	image/png	etag:1502104757	https://img.itch.zone/aW1hZ2UyL3VzZXIvNDQ3MDMyLzcxNzkxOS5wbmc=/25x25%23/ySMMcO.png	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UyL3VzZXIvNDQ3MDMyLzcxNzkxOS5wbmc=/25x25#/ySMMcO.png	(from https://nusan.itch.io/fragments-of-euclid)
08:53:43	1608/1608	---M--	200	added ('OK')	image/jpeg	etag:1501779280	https://img.itch.zone/aW1hZ2UyL3VzZXIvMjM3MzUwLzc2MjgwMC5qcGc=/25x25%23/OaflNB.jpg	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UyL3VzZXIvMjM3MzUwLzc2MjgwMC5qcGc=/25x25#/OaflNB.jpg	(from https://nusan.itch.io/fragments-of-euclid)
08:53:47	1691/1691	---M--	200	added ('OK')	image/png	etag:1501898723	https://img.itch.zone/aW1hZ2UyL3VzZXIvNTMxOC81OTM1MDYucG5n/25x25%23/XvGxBd.png	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UyL3VzZXIvNTMxOC81OTM1MDYucG5n/25x25#/XvGxBd.png	(from https://nusan.itch.io/fragments-of-euclid)
08:53:50	25/25	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Apr%202018%2015:53:51%20GMT	https://img.itch.zone/aW1hZ2UyL3VzZXIvMjEwMjc3LzU5OTk3NC5wbmc=/25x25%23/J34Ia+.png	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UyL3VzZXIvMjEwMjc3LzU5OTk3NC5wbmc=/25x25#/J34Ia+.png	(from https://nusan.itch.io/fragments-of-euclid)
08:53:55	12583/12583	---M--	200	added ('OK')	image/jpeg	etag:1515067080	https://img.itch.zone/aW1hZ2UvMTIyNjQxLzU2NDkwNi5qcGc=/347x500/Qa9j1v.jpg	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UvMTIyNjQxLzU2NDkwNi5qcGc=/347x500/Qa9j1v.jpg	(from https://nusan.itch.io/fragments-of-euclid)
08:53:57	25/25	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Apr%202018%2015:53:58%20GMT	https://img.itch.zone/aW1hZ2UvMTIyNjQxLzU3MjkzNi5qcGc=/347x500/44U+ka.jpg	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UvMTIyNjQxLzU3MjkzNi5qcGc=/347x500/44U+ka.8f.delayed	(from https://nusan.itch.io/fragments-of-euclid)
